Date,Toyota,Honda,Nikkei,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
2019/6/18,1151.5,835.263,20972.71,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/19,1160.6,852.78,21333.87,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/20,1155.09,836.767,21462.86,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019/6/21,1146.05,835.263,21258.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/24,1147.05,841.153,21285.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/25,1139.85,835.11,21193.81,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/26,1133.34,833.133,21086.59,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019/6/27,1143.81,850.67,21338.17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2019/6/28,1146.19,849.607,21275.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019/7/1,1178.08,867.907,21729.97,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/2,1179.78,865.463,21754.27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/3,1168.98,851.127,21638.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/4,1177.04,856.467,21702.45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019/7/5,1180.64,865.317,21746.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/8,1180.46,865.463,21534.35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/9,1185.09,870.197,21565.15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/10,1183.9,872.333,21533.48,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/11,1176.52,867.603,21643.53,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019/7/12,1184.24,868.517,21685.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/16,1199.67,865.317,21535.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/17,1204.3,856.007,21469.18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/18,1195.37,839.387,21046.24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019/7/19,1220.41,856.617,21466.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/22,1215.28,854.79,21416.79,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/23,1216.81,858.603,21620.88,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/24,1233.43,869.583,21709.57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/25,1237.71,867.3,21756.55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2019/7/26,1225.54,849.76,21658.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/29,1225.03,843.043,21616.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/30,1230.51,845.64,21709.31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019/7/31,1203.79,826.88,21521.53,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019/8/1,1215.42,830.537,21540.99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019/8/2,1187.5,797.133,21087.16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/5,1180.14,782.793,20720.29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/6,1151.69,781.12,20585.31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/7,1163.83,773.79,20516.56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/8,1167.09,773.337,20593.35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019/8/9,1171.74,775.47,20684.82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/13,1163.67,757.17,20455.44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/14,1174.47,761.287,20655.13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/15,1164.52,750.46,20405.65,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019/8/16,1163.67,749.993,20418.81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/19,1177.89,754.113,20563.16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/20,1184.08,761.137,20677.22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/21,1184.08,756.71,20618.57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/22,1183.56,755.337,20628.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019/8/23,1185.28,759.153,20710.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/26,1177.21,748.323,20261.04,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/27,1185.78,757.777,20456.08,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/28,1180.64,759.61,20479.42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019/8/29,1180.84,753.507,20460.93,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2019/8/30,1192.82,769.83,20704.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019/9/2,1191.45,772.577,20620.19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/3,1200.53,781.88,20625.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/4,1192.14,786.153,20649.14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/5,1199.67,809.64,21085.94,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019/9/6,1204.81,834.047,21199.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/9,1215.42,831.91,21318.42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/10,1231.03,851.44,21392.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/11,1260.51,883.317,21597.76,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/12,1257.76,893.687,21759.61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019/9/13,1267.53,894.747,21988.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/17,1275.93,893.233,22001.32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/18,1271.66,883.767,21960.71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/19,1262.06,880.26,22044.45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019/9/20,1268.74,886.363,22079.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/24,1278.67,872.02,22098.84,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/25,1258.29,872.483,22020.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/26,1272.68,884.23,22048.24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2019/9/27,1280.15,874.833,21878.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/9/30,1253.56,862.047,21755.84,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019/10/1,1258.78,883.613,21885.24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/2,1243.66,868.053,21778.61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/3,1212.91,844.8,21341.74,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019/10/4,1215.19,848.647,21410.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/7,1213.61,840.947,21375.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/8,1231.15,839.103,21587.78,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/9,1237.76,844.953,21456.38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/10,1234.8,851.73,21551.98,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019/10/11,1262.79,871.29,21798.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/15,1282.92,893.16,22207.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/16,1295.09,899.477,22472.92,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/17,1282.58,896.237,22451.86,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019/10/18,1279.96,895.937,22492.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/21,1285.52,891.773,22548.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/23,1288.99,886.23,22625.38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/24,1300.47,902.863,22750.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019/10/25,1299.78,901.17,22799.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/28,1299.96,908.717,22867.27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/29,1310.89,925.97,22974.13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/30,1312.29,919.963,22843.12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019/10/31,1310.21,906.247,22927.04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2019/11/1,1311.77,910.107,22850.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/5,1328.62,930.9,23251.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/6,1328.78,933.67,23303.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/7,1343.9,928.43,23330.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019/11/8,1373.26,946.293,23391.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/11,1377.43,986.037,23331.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/12,1371.7,994.66,23520.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/13,1370.47,988.497,23319.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/14,1354.14,966.937,23141.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019/11/15,1359.54,970.323,23303.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/18,1361.27,972.48,23416.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/19,1347.01,965.393,23292.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/20,1335.55,952.46,23148.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/21,1340.41,955.85,23038.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019/11/22,1346.85,957.387,23112.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/25,1342.69,969.09,23292.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/26,1339.02,957.697,23373.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/27,1335.9,963.237,23437.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019/11/28,1341.81,948.763,23409.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2019/11/29,1326.87,944.76,23293.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019/12/2,1344.25,956.157,23529.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/3,1340.79,956.467,23379.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/4,1352.07,952.15,23135.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/5,1349.63,963.857,23300.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019/12/6,1342.34,968.477,23354.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/9,1342.85,967.553,23430.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/10,1328.96,965.7,23410.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/11,1331.23,970.02,23391.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/12,1325.14,958.93,23424.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019/12/13,1356.93,992.197,24023.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/16,1352.4,987.577,23952.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/17,1358.15,985.11,24066.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/18,1351.19,979.567,23934.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/19,1360.39,974.33,23864.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019/12/20,1345.3,976.487,23816.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/23,1349.1,968.783,23821.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/24,1344.77,963.547,23830.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/25,1333.49,958.617,23782.87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/26,1341.99,967.863,23924.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019/12/27,1343.36,974.387,23837.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/12/30,1340.09,963.197,23656.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/1/6,1314.19,934.603,23204.86,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/7,1340.25,960.093,23575.72,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/8,1323.22,940.507,23204.76,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/9,1332.43,952.943,23739.87,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020/1/10,1330.86,951.08,23850.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/14,1344.42,955.43,24025.17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/15,1332.79,945.797,23916.58,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/16,1335.38,939.58,23933.13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020/1/17,1336.79,950.767,24041.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/20,1351.55,952.943,24083.51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/21,1364.4,942.683,23864.56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/22,1359.03,941.75,24031.35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/23,1361.27,934.603,23795.44,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020/1/24,1367.52,920.15,23827.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/27,1346.68,904.61,23343.51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/28,1345.82,885.5,23215.71,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/29,1349.1,902.127,23379.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020/1/30,1326.17,885.807,22977.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020/1/31,1329.3,879.907,23205.18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020/2/3,1316.8,873.22,22971.94,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/4,1327.04,873.063,23084.59,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/5,1340.25,885.5,23319.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/6,1374.83,912.847,23873.59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020/2/7,1365.78,888.14,23827.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/10,1345.99,913.623,23685.98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/12,1353.97,919.37,23861.21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/13,1347.72,929.79,23827.73,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020/2/14,1342.69,919.993,23687.59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/17,1341.99,918.13,23523.24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/18,1319.24,925.28,23193.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/19,1310.35,924.657,23400.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/20,1346.68,945.177,23479.15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020/2/21,1361.44,944.553,23386.74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/25,1315.77,912.223,22605.41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/26,1310.71,915.487,22426.19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020/2/27,1282.75,908.807,21948.23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020/2/28,1238.12,870.113,21142.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020/3/2,1242.79,869.177,21344.08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/3,1223.67,858.767,21082.73,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/4,1211.53,852.083,21100.06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/5,1217.42,873.063,21329.12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2020/3/6,1180.26,835.297,20749.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/9,1128.3,775.937,19698.76,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/10,1146.55,790.233,19867.12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/11,1135.27,779.513,19416.06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/12,1096,757.597,18559.63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2020/3/13,1056.9,711.753,17431.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/16,1032.05,687.82,17002.04,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/17,1104.85,695.593,17011.53,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/18,1097.39,707.4,16726.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/19,1110.94,705.23,16552.83,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2020/3/23,1072.22,689.067,16887.78,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/24,1086.29,728.85,18092.35,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/25,1201.96,806.24,19546.63,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/26,1167.03,785.727,18664.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2020/3/27,1221.09,797.227,19389.43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/30,1201.27,798.483,19084.97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/3/31,1148.97,763.603,18917.01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020/4/1,1118.92,721.653,18065.41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/2,1111.16,698.397,17818.72,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020/4/3,1094.89,671.057,17820.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/6,1162.92,720.707,18576.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/7,1169.64,740.19,18950.18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/8,1193.52,761.877,19353.24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/9,1180.6,759.987,19345.77,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020/4/10,1172.66,758.103,19498.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/13,1153.22,734.22,19043.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/14,1192.97,751.19,19638.81,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/15,1190.85,745.063,19550.09,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/16,1166.83,716.47,19290.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020/4/17,1194.04,776.013,19897.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/20,1172.66,770.36,19669.12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/21,1159.41,750.247,19280.78,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/22,1148.8,736.263,19137.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/23,1161.17,765.17,19429.44,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020/4/24,1156.39,768.787,19262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/27,1176.91,796.127,19783.22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/28,1181.49,780.26,19771.19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020/4/30,1178.13,820.32,20193.69,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2020/5/1,1147.74,771.773,19619.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/7,1133.59,754.493,19674.77,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020/5/8,1147.38,797.54,20179.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/11,1176.72,821.423,20390.66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/12,1153.57,792.83,20366.48,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/13,1128.28,792.51,20267.05,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/14,1103.36,758.577,19914.78,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020/5/15,1104.44,770.83,20037.47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/18,1105.85,781.67,20133.73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/19,1136.6,810.427,20433.45,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/20,1133.77,808.853,20595.15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/21,1124.41,803.35,20552.31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020/5/22,1111.5,792.83,20388.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/25,1128.11,826.453,20741.65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/26,1175.13,862.117,21271.17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/27,1191.21,883.483,21419.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2020/5/28,1232.38,910.667,21916.31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2020/5/29,1193.84,874.847,21877.89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020/6/1,1187.69,878.14,22062.39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/2,1197.22,887.573,22325.61,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/3,1222.13,910.513,22613.76,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/4,1232.57,916.323,22695.74,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020/6/5,1248.99,950.89,22863.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/8,1266.67,955.283,23178.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/9,1258.55,950.89,23091.03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/10,1253.78,954.977,23124.95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/11,1220.37,900.927,22472.91,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020/6/12,1211.18,884.74,22305.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/15,1184.15,861.333,21530.95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/16,1240.88,927.95,22582.21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/17,1227.26,917.107,22455.76,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/18,1217.19,911.293,22355.46,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020/6/19,1210.83,902.81,22478.79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/22,1205,895.743,22437.27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/23,1218.79,904.697,22549.05,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/24,1233.09,897.157,22534.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/25,1200.94,873.43,22259.79,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020/6/26,1213.83,872.333,22512.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/29,1194.55,851.117,21995.04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/6/30,1195.11,865.887,22288.14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020/7/1,1176.36,848.29,22121.73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/2,1197.76,864.003,22145.96,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020/7/3,1194.93,870.13,22306.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/6,1212.25,884.11,22714.44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/7,1196.52,869.663,22614.69,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/8,1189.1,856.617,22438.65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/9,1185.74,853.947,22529.29,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020/7/10,1160.82,828.493,22290.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/13,1195.11,877.67,22784.74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/14,1191.92,866.83,22587.01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/15,1207.99,894.17,22945.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/16,1200.04,893.23,22770.36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020/7/17,1204.11,884.903,22696.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/20,1200.75,878.93,22717.48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/21,1197.4,868.873,22884.22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/22,1189.27,871.383,22751.61,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/27,1190.68,866.673,22715.85,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/28,1172.83,852.06,22657.38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/29,1136.94,835.25,22397.11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2020/7/30,1137.31,837.45,22339.23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020/7/31,1098.79,793.14,21710,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
